cell_id,sample_id,neuron_label,EGFP_Seq1_hi,dTomato_Seq2_hi,EGFP_dTomato_dual_hi,group
gofcmjjd-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gofcpefe-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gofghbbb-1,TMA00317,CGRP-Eta,False,False,False,CGRP-Eta
gogffolm-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
goglljme-1,TMA00317,CGRP-Zeta,False,False,False,CGRP-Zeta
gognlicd-1,TMA00317,CGRP-Zeta,False,False,False,CGRP-Zeta
gohcohlk-1,TMA00317,CGRP-Zeta,False,False,False,CGRP-Zeta
gohefaga-1,TMA00317,CGRP-Eta,False,False,False,CGRP-Eta
gohkngjb-1,TMA00317,CGRP-Alpha,False,False,False,CGRP-Alpha
gohpofmd-1,TMA00317,CGRP-Eta,False,False,False,CGRP-Eta
goiddiga-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
goiggfph-1,TMA00317,CGRP-Eta,False,False,False,CGRP-Eta
goikpdcb-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gojjlmbo-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gokaicfj-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gokhacjo-1,TMA00317,Abeta-RA-LTMR,False,False,False,Abeta-RA-LTMR
goknmggl-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
goladcmk-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
golaggpg-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
golepccd-1,TMA00317,Abeta-Field,False,False,False,Abeta-Field
gomcfaje-1,TMA00317,CGRP-Zeta,False,False,False,CGRP-Zeta
gomhdjjg-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gomlfdnb-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gomnfkfi-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gompicpi-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gonaaoha-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gonecnni-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gonhjjlj-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gonjpedi-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gonkpppp-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gooeidmh-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gpcinmbd-1,TMA00317,C-LTMR,False,False,False,C-LTMR
gpeafegb-1,TMA00317,Proprioceptors,False,False,False,Proprioceptors
gpehlaki-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
