cell_id,sample_id,EGFP_Seq1_hi,dTomato_Seq2_hi,EGFP_dTomato_dual_hi,group
aflfjnff-1,TMA00315,False,False,False,none
afljfpak-1,TMA00315,False,False,False,none
aflkmcol-1,TMA00315,False,False,False,none
aflladco-1,TMA00315,False,False,False,none
aflljmhg-1,TMA00315,False,False,False,none
aflmidgk-1,TMA00315,False,False,False,none
afmemmkp-1,TMA00315,False,False,False,none
afmgglgl-1,TMA00315,False,False,False,none
afmiihgp-1,TMA00315,False,False,False,none
afmkpaon-1,TMA00315,False,False,False,none
afmpkljb-1,TMA00315,False,False,False,none
afncfpmh-1,TMA00315,False,False,False,none
afndpiko-1,TMA00315,False,False,False,none
afnepgoc-1,TMA00315,False,False,False,none
afnfplmm-1,TMA00315,False,False,False,none
afnjafli-1,TMA00315,False,False,False,none
afnmemmo-1,TMA00315,False,False,False,none
afnohplo-1,TMA00315,False,False,False,none
afoaiiho-1,TMA00315,False,False,False,none
afoankhm-1,TMA00315,False,False,False,none
afodhafo-1,TMA00315,False,False,False,none
afoghoem-1,TMA00315,False,False,False,none
afohmneo-1,TMA00315,False,False,False,none
afoljhbh-1,TMA00315,False,False,False,none
afopdhkb-1,TMA00315,False,False,False,none
afpaekop-1,TMA00315,False,False,False,none
afpeiohl-1,TMA00315,False,False,False,none
afpldnkg-1,TMA00315,False,False,False,none
afpllodo-1,TMA00315,False,False,False,none
agaanlii-1,TMA00315,False,False,False,none
agaapkdg-1,TMA00315,False,False,False,none
agaifneh-1,TMA00315,False,False,False,none
agakboaj-1,TMA00315,False,False,False,none
agaocgog-1,TMA00315,False,False,False,none
agbbkejm-1,TMA00315,False,False,False,none
agbegiaf-1,TMA00315,False,False,False,none
agblgofb-1,TMA00315,False,False,False,none
agbpmigc-1,TMA00315,False,False,False,none
agckmfkf-1,TMA00315,False,False,False,none
agcmcplo-1,TMA00315,False,False,False,none
agdffjap-1,TMA00315,False,False,False,none
agdhpbcc-1,TMA00315,False,False,False,none
agdmfjce-1,TMA00315,False,False,False,none
agedafki-1,TMA00315,False,False,False,none
agedccag-1,TMA00315,False,False,False,none
agejdkpp-1,TMA00315,False,False,False,none
agffdkbj-1,TMA00315,False,False,False,none
agfpkceo-1,TMA00315,False,False,False,none
aggebonn-1,TMA00315,False,False,False,none
aggoecca-1,TMA00315,False,False,False,none
aghhelal-1,TMA00315,False,False,False,none
aghjjmjg-1,TMA00315,False,False,False,none
aghkajli-1,TMA00315,False,False,False,none
aghkbedk-1,TMA00315,False,False,False,none
aghpihod-1,TMA00315,False,False,False,none
agijckfc-1,TMA00315,False,False,False,none
agikfmab-1,TMA00315,False,False,False,none
agikpgpi-1,TMA00315,False,False,False,none
agilhgak-1,TMA00315,False,False,False,none
agjebfik-1,TMA00315,False,False,False,none
agjfakjc-1,TMA00315,False,False,False,none
agjfcidg-1,TMA00315,False,False,False,none
agjfiidp-1,TMA00315,False,False,False,none
agjgpakf-1,TMA00315,False,False,False,none
agjmiglk-1,TMA00315,False,False,False,none
agjpfcfa-1,TMA00315,False,False,False,none
agkcbdkk-1,TMA00315,False,False,False,none
agkfkgpd-1,TMA00315,False,False,False,none
agkflknn-1,TMA00315,False,False,False,none
agkglpja-1,TMA00315,False,False,False,none
agklhlpf-1,TMA00315,False,False,False,none
agkmbbfn-1,TMA00315,False,False,False,none
agknhfec-1,TMA00315,False,False,False,none
agknkmkn-1,TMA00315,False,False,False,none
aglbaaol-1,TMA00315,False,False,False,none
aglbfknb-1,TMA00315,False,False,False,none
aglblcda-1,TMA00315,False,False,False,none
agledoij-1,TMA00315,False,False,False,none
