cell_id,sample_id,neuron_label,EGFP_Seq1_hi,dTomato_Seq2_hi,EGFP_dTomato_dual_hi,group
hahhojjm-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
hahoghbe-1,TMA00315,CGRP-Theta,False,False,False,CGRP-Theta
hahpfkfn-1,TMA00315,CGRP-Alpha,False,False,False,CGRP-Alpha
hajefcle-1,TMA00315,Sst,False,False,False,Sst
hajkdnii-1,TMA00315,Abeta-Field,False,False,False,Abeta-Field
hajkokhh-1,TMA00315,Sst,False,False,False,Sst
haopijek-1,TMA00315,CGRP-Theta,False,False,False,CGRP-Theta
hapcmcmo-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
hapdjmlm-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
hapdkjdb-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
hapmhnfg-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
