cell_id,sample_id,EGFP_Seq1_hi,dTomato_Seq2_hi,EGFP_dTomato_dual_hi,group
edacbfcp-1,TMA00318,False,False,False,none
edahdbbe-1,TMA00318,False,False,False,none
edamggoc-1,TMA00318,False,False,False,none
edbinold-1,TMA00318,False,False,False,none
edbjlnhj-1,TMA00318,False,False,False,none
edbodjkp-1,TMA00318,False,False,False,none
edcaokcb-1,TMA00318,False,False,False,none
edcoiaio-1,TMA00318,False,False,False,none
edcopdji-1,TMA00318,False,False,False,none
edcpfgbm-1,TMA00318,False,False,False,none
edcpmdhg-1,TMA00318,False,False,False,none
eddanhij-1,TMA00318,False,False,False,none
eddgbdfa-1,TMA00318,False,False,False,none
eddidecf-1,TMA00318,False,False,False,none
edfknpii-1,TMA00318,False,False,False,none
edhbkcco-1,TMA00318,False,False,False,none
edhempop-1,TMA00318,False,False,False,none
edhldjka-1,TMA00318,False,False,False,none
edhmmgan-1,TMA00318,False,False,False,none
edhnchpi-1,TMA00318,False,False,False,none
edhpknkf-1,TMA00318,False,False,False,none
edicockk-1,TMA00318,False,False,False,none
edielcaa-1,TMA00318,False,False,False,none
edikdklb-1,TMA00318,False,False,False,none
edjanehj-1,TMA00318,False,False,False,none
edjbniaf-1,TMA00318,False,False,False,none
edjgppnn-1,TMA00318,False,False,False,none
edjhhoce-1,TMA00318,False,False,False,none
edjiaopm-1,TMA00318,False,False,False,none
edjkflcm-1,TMA00318,False,False,False,none
edjoadfe-1,TMA00318,False,False,False,none
edjognoe-1,TMA00318,False,False,False,none
edkanfcb-1,TMA00318,False,False,False,none
edkbkhkm-1,TMA00318,False,False,False,none
edkdcjip-1,TMA00318,False,False,False,none
edkdibho-1,TMA00318,False,False,False,none
edkffpol-1,TMA00318,False,False,False,none
edkgdkdp-1,TMA00318,False,False,False,none
edkichjm-1,TMA00318,False,False,False,none
edknlmnf-1,TMA00318,False,False,False,none
edknmmek-1,TMA00318,False,False,False,none
edknndeo-1,TMA00318,False,False,False,none
edlamkhk-1,TMA00318,False,False,False,none
edlappkd-1,TMA00318,False,False,False,none
edlbfbdi-1,TMA00318,False,False,False,none
edlkgpae-1,TMA00318,False,False,False,none
edlmjfgg-1,TMA00318,False,False,False,none
edlndgao-1,TMA00318,False,False,False,none
edlpipme-1,TMA00318,False,False,False,none
edmedmcd-1,TMA00318,False,False,False,none
edmehmlo-1,TMA00318,False,False,False,none
edmheepm-1,TMA00318,False,False,False,none
edmhjfoi-1,TMA00318,False,False,False,none
edmjamhh-1,TMA00318,False,False,False,none
edmjfgkf-1,TMA00318,False,False,False,none
edmohing-1,TMA00318,False,False,False,none
edngomof-1,TMA00318,False,False,False,none
ednpikda-1,TMA00318,False,False,False,none
ednpnncl-1,TMA00318,False,False,False,none
edodakhf-1,TMA00318,False,False,False,none
edoddhim-1,TMA00318,False,False,False,none
eebnbllj-1,TMA00318,False,False,False,none
eebpmbgp-1,TMA00318,False,False,False,none
eecmekek-1,TMA00318,False,False,False,none
eecpcfig-1,TMA00318,False,False,False,none
eeddmljc-1,TMA00318,False,False,False,none
eedonhpn-1,TMA00318,False,False,False,none
eekcfonp-1,TMA00318,False,False,False,none
eepokokn-1,TMA00318,False,False,False,none
efachaie-1,TMA00318,False,False,False,none
efdmnjaa-1,TMA00318,False,False,False,none
efffjgpe-1,TMA00318,False,False,False,none
effoblon-1,TMA00318,False,False,False,none
efgjican-1,TMA00318,False,False,False,none
efheobjn-1,TMA00318,False,False,False,none
efhhddof-1,TMA00318,False,False,False,none
efhhdnei-1,TMA00318,False,False,False,none
efhihmmm-1,TMA00318,False,False,False,none
efilffil-1,TMA00318,False,False,False,none
efilmlod-1,TMA00318,False,False,False,none
efjicpde-1,TMA00318,False,False,False,none
efjpifkd-1,TMA00318,False,False,False,none
efkbkfbf-1,TMA00318,False,False,False,none
efkehbim-1,TMA00318,False,False,False,none
efligidi-1,TMA00318,False,False,False,none
efmaklnh-1,TMA00318,False,False,False,none
efmgjnpd-1,TMA00318,False,False,False,none
efmkkoha-1,TMA00318,False,False,False,none
efnnccdc-1,TMA00318,False,False,False,none
efnnobcf-1,TMA00318,False,False,False,none
efnomnfc-1,TMA00318,False,False,False,none
efoamkpb-1,TMA00318,False,False,False,none
efpccpdm-1,TMA00318,False,False,False,none
efplkofl-1,TMA00318,False,False,False,none
efpoibob-1,TMA00318,False,False,False,none
egamcgpk-1,TMA00318,False,False,False,none
egaoanlg-1,TMA00318,False,False,False,none
egbjkmoa-1,TMA00318,False,False,False,none
egenpdjd-1,TMA00318,False,False,False,none
egeokmck-1,TMA00318,False,False,False,none
egfecoaj-1,TMA00318,False,False,False,none
egffbkje-1,TMA00318,False,False,False,none
egildill-1,TMA00318,False,False,False,none
egjbgcjm-1,TMA00318,False,False,False,none
egkbbkfn-1,TMA00318,False,False,False,none
egkbnkji-1,TMA00318,False,False,False,none
egkfiiil-1,TMA00318,False,False,False,none
egkhpael-1,TMA00318,False,False,False,none
egkjipbk-1,TMA00318,False,False,False,none
eglkockg-1,TMA00318,False,False,False,none
egmbegld-1,TMA00318,False,False,False,none
egmffioo-1,TMA00318,False,False,False,none
egmmdlha-1,TMA00318,False,False,False,none
egmmnedh-1,TMA00318,False,False,False,none
egmokgld-1,TMA00318,False,False,False,none
egmonmgb-1,TMA00318,False,False,False,none
egnbkinl-1,TMA00318,False,False,False,none
egnfhmlo-1,TMA00318,False,False,False,none
egngeehk-1,TMA00318,False,False,False,none
egnkelkg-1,TMA00318,False,False,False,none
egnkndjc-1,TMA00318,False,False,False,none
egnmaabd-1,TMA00318,False,False,False,none
egnmljhh-1,TMA00318,False,False,False,none
egnnjigm-1,TMA00318,False,False,False,none
egobniao-1,TMA00318,False,False,False,none
egoedffc-1,TMA00318,False,False,False,none
egofgogd-1,TMA00318,False,False,False,none
egognnmd-1,TMA00318,False,False,False,none
egpceppe-1,TMA00318,False,False,False,none
egpckedo-1,TMA00318,False,False,False,none
egpfljfn-1,TMA00318,False,False,False,none
egpimjom-1,TMA00318,False,False,False,none
ehabmcfo-1,TMA00318,False,False,False,none
ehafggoi-1,TMA00318,False,False,False,none
ehafofnn-1,TMA00318,False,False,False,none
ehagnocg-1,TMA00318,False,False,False,none
ehakficb-1,TMA00318,False,False,False,none
ehaojebn-1,TMA00318,False,False,False,none
ehapdfmc-1,TMA00318,False,False,False,none
ehbhakmc-1,TMA00318,False,False,False,none
ehbhmgpd-1,TMA00318,False,False,False,none
ehbkemlc-1,TMA00318,False,False,False,none
ehdakiha-1,TMA00318,False,False,False,none
ehdilhlo-1,TMA00318,False,False,False,none
ehdinjda-1,TMA00318,False,False,False,none
ehdkmipl-1,TMA00318,False,False,False,none
ehdlflmg-1,TMA00318,False,False,False,none
ehdmcnjj-1,TMA00318,False,False,False,none
ehdpdemo-1,TMA00318,False,False,False,none
ehehbgfp-1,TMA00318,False,False,False,none
eheibkfj-1,TMA00318,False,False,False,none
ehejchnf-1,TMA00318,False,False,False,none
ehepggif-1,TMA00318,False,False,False,none
ehfdeegb-1,TMA00318,False,False,False,none
ehfkinal-1,TMA00318,False,False,False,none
ehfnfjle-1,TMA00318,False,False,False,none
ehgagbig-1,TMA00318,False,False,False,none
ehgdhpbm-1,TMA00318,False,False,False,none
ehgiaecm-1,TMA00318,False,True,False,dTomato_Seq2_hi
ehgjlkkk-1,TMA00318,False,False,False,none
ehgjogaj-1,TMA00318,False,False,False,none
ehgkcncf-1,TMA00318,False,False,False,none
ehgkoocd-1,TMA00318,False,False,False,none
ehgopeje-1,TMA00318,False,False,False,none
ehgpglhe-1,TMA00318,False,False,False,none
ehhkcdjc-1,TMA00318,False,False,False,none
ehiceloo-1,TMA00318,False,False,False,none
ehifldim-1,TMA00318,False,False,False,none
ehiihpjm-1,TMA00318,False,False,False,none
ehilblhm-1,TMA00318,False,False,False,none
ehjdlabj-1,TMA00318,False,False,False,none
ehjgejed-1,TMA00318,False,False,False,none
ehjlibho-1,TMA00318,False,False,False,none
ehjmbjel-1,TMA00318,False,False,False,none
ehjmincl-1,TMA00318,False,False,False,none
ehjpflpf-1,TMA00318,False,False,False,none
ehkbkidk-1,TMA00318,False,False,False,none
ehkicmha-1,TMA00318,False,False,False,none
ehkmhgpc-1,TMA00318,False,False,False,none
ehlanjdj-1,TMA00318,False,False,False,none
ehlhflbn-1,TMA00318,False,False,False,none
ehlieimg-1,TMA00318,False,False,False,none
ehmdonae-1,TMA00318,False,False,False,none
ehmlhbda-1,TMA00318,False,False,False,none
ehnbhcka-1,TMA00318,False,False,False,none
ehnbjmcm-1,TMA00318,False,False,False,none
ehndlcpj-1,TMA00318,False,False,False,none
ehnfgofd-1,TMA00318,False,False,False,none
ehnflpej-1,TMA00318,False,False,False,none
ehodhifi-1,TMA00318,False,False,False,none
ehoeeoee-1,TMA00318,False,False,False,none
ehogdmjg-1,TMA00318,False,False,False,none
eholegib-1,TMA00318,False,False,False,none
ehoofomj-1,TMA00318,False,False,False,none
ehpblbco-1,TMA00318,False,False,False,none
ehpcdlgp-1,TMA00318,False,False,False,none
ehpgbafb-1,TMA00318,False,False,False,none
ehphfoob-1,TMA00318,False,False,False,none
ehpngnmj-1,TMA00318,False,False,False,none
ehppignj-1,TMA00318,False,False,False,none
eiaahaie-1,TMA00318,False,False,False,none
eiabcblp-1,TMA00318,False,False,False,none
eiakblni-1,TMA00318,False,False,False,none
eiakfahb-1,TMA00318,False,False,False,none
eiaoagho-1,TMA00318,False,False,False,none
eibhkfac-1,TMA00318,False,False,False,none
eibpnbkp-1,TMA00318,False,False,False,none
eiccopbd-1,TMA00318,False,False,False,none
eicdhjkn-1,TMA00318,False,False,False,none
eicdhlof-1,TMA00318,False,False,False,none
eicdlain-1,TMA00318,False,False,False,none
eiceagbl-1,TMA00318,False,False,False,none
eicobjok-1,TMA00318,False,False,False,none
eicofakh-1,TMA00318,False,False,False,none
eidaegbp-1,TMA00318,False,False,False,none
eiddnjai-1,TMA00318,False,False,False,none
eideamln-1,TMA00318,False,False,False,none
eidgmbca-1,TMA00318,False,False,False,none
eidhodbf-1,TMA00318,False,False,False,none
eieadooo-1,TMA00318,False,False,False,none
eiegmalf-1,TMA00318,False,False,False,none
eieldihg-1,TMA00318,False,False,False,none
eienhplm-1,TMA00318,False,False,False,none
eifacnna-1,TMA00318,False,False,False,none
eifcbkpp-1,TMA00318,False,False,False,none
eifhdcgb-1,TMA00318,False,False,False,none
eigbbmkf-1,TMA00318,False,False,False,none
eigcooob-1,TMA00318,False,False,False,none
eigmahgb-1,TMA00318,False,False,False,none
eigmbkfa-1,TMA00318,False,False,False,none
eigoijeh-1,TMA00318,False,False,False,none
eihbcbjg-1,TMA00318,False,False,False,none
eihiacmo-1,TMA00318,False,False,False,none
eihnbgfl-1,TMA00318,False,False,False,none
eihpakkj-1,TMA00318,False,False,False,none
eiidcpfb-1,TMA00318,False,False,False,none
eiielncg-1,TMA00318,False,False,False,none
eiiikhim-1,TMA00318,False,False,False,none
eiipbahc-1,TMA00318,False,False,False,none
eijfcoae-1,TMA00318,False,False,False,none
eijfcodm-1,TMA00318,False,False,False,none
eijjgcie-1,TMA00318,False,False,False,none
eijkedik-1,TMA00318,False,False,False,none
eikebajc-1,TMA00318,False,False,False,none
eilgpokj-1,TMA00318,False,False,False,none
eilmdoia-1,TMA00318,False,False,False,none
eimadkdn-1,TMA00318,False,False,False,none
eimcibil-1,TMA00318,False,False,False,none
eimgpeic-1,TMA00318,False,False,False,none
eimhhihm-1,TMA00318,False,False,False,none
eimifolb-1,TMA00318,False,False,False,none
eimmfjnf-1,TMA00318,False,False,False,none
einambpj-1,TMA00318,False,False,False,none
eiobbfjg-1,TMA00318,False,False,False,none
eiobggjf-1,TMA00318,False,False,False,none
eiodaeoj-1,TMA00318,False,False,False,none
eiohlknh-1,TMA00318,False,False,False,none
eiojlekl-1,TMA00318,False,False,False,none
eioldhan-1,TMA00318,False,False,False,none
eipadepn-1,TMA00318,False,False,False,none
eipailnp-1,TMA00318,False,False,False,none
eipgolcn-1,TMA00318,False,False,False,none
eiphcmbm-1,TMA00318,False,False,False,none
eipkanom-1,TMA00318,False,False,False,none
eipmggga-1,TMA00318,False,False,False,none
ejabjlhc-1,TMA00318,False,False,False,none
ejadkpgf-1,TMA00318,False,False,False,none
ejagfdfo-1,TMA00318,False,False,False,none
ejaiohbi-1,TMA00318,False,False,False,none
ejamboee-1,TMA00318,False,False,False,none
ejbaihel-1,TMA00318,False,False,False,none
ejbghbee-1,TMA00318,False,False,False,none
ejbhbcmh-1,TMA00318,False,False,False,none
ejbplcin-1,TMA00318,False,False,False,none
ejcakjkn-1,TMA00318,False,False,False,none
ejcapdoc-1,TMA00318,False,False,False,none
ejccompe-1,TMA00318,False,False,False,none
ejchllph-1,TMA00318,False,False,False,none
ejcjfdgc-1,TMA00318,False,False,False,none
ejdebnmo-1,TMA00318,False,False,False,none
ejdecpoa-1,TMA00318,False,False,False,none
ejdofkgg-1,TMA00318,False,False,False,none
ejekjjjj-1,TMA00318,False,False,False,none
ejfganhl-1,TMA00318,False,False,False,none
ejfnfcfd-1,TMA00318,False,False,False,none
ejgagfem-1,TMA00318,False,False,False,none
ejgbemaa-1,TMA00318,False,False,False,none
ejgccmlk-1,TMA00318,False,False,False,none
ejghkkop-1,TMA00318,False,False,False,none
ejgoebnb-1,TMA00318,False,False,False,none
ejgomkeb-1,TMA00318,False,False,False,none
ejgpeikl-1,TMA00318,False,False,False,none
ejgpgbfm-1,TMA00318,False,False,False,none
ejidlaej-1,TMA00318,False,False,False,none
ejiefbpp-1,TMA00318,False,False,False,none
ejiejgmh-1,TMA00318,False,False,False,none
ejifibip-1,TMA00318,False,False,False,none
ejigmgif-1,TMA00318,False,False,False,none
ejigohln-1,TMA00318,False,False,False,none
ejikabcm-1,TMA00318,False,False,False,none
ejipeeac-1,TMA00318,False,False,False,none
ejjamcen-1,TMA00318,False,False,False,none
ejjcmmff-1,TMA00318,False,False,False,none
ejjfbeng-1,TMA00318,False,False,False,none
ejjfihlj-1,TMA00318,False,False,False,none
ejkdenbe-1,TMA00318,False,False,False,none
ejkdphjc-1,TMA00318,False,False,False,none
ejkejefe-1,TMA00318,False,False,False,none
ejkkphce-1,TMA00318,False,False,False,none
ejkmhmlh-1,TMA00318,False,False,False,none
ejlbopoh-1,TMA00318,False,False,False,none
ejldngbb-1,TMA00318,False,False,False,none
ejlfjjeg-1,TMA00318,False,False,False,none
ejlicepa-1,TMA00318,False,False,False,none
ejlnieak-1,TMA00318,False,False,False,none
ejlnkcen-1,TMA00318,False,False,False,none
ejmdpbie-1,TMA00318,False,False,False,none
ejmgjphk-1,TMA00318,False,False,False,none
ejmjgagh-1,TMA00318,False,False,False,none
ejmjkcap-1,TMA00318,False,False,False,none
ejmpkpjp-1,TMA00318,False,True,False,dTomato_Seq2_hi
ejnckcfl-1,TMA00318,False,False,False,none
ejnjpbkk-1,TMA00318,False,False,False,none
ejnkhfgh-1,TMA00318,False,False,False,none
ejnmojcj-1,TMA00318,False,False,False,none
ejnodbmd-1,TMA00318,False,False,False,none
ejnpadmk-1,TMA00318,False,False,False,none
ejofemjj-1,TMA00318,False,False,False,none
ejohgonc-1,TMA00318,False,False,False,none
ejokgmhj-1,TMA00318,False,False,False,none
ejonnppg-1,TMA00318,False,False,False,none
ejoppnpl-1,TMA00318,False,False,False,none
ejpijcjn-1,TMA00318,False,False,False,none
ejpppgfl-1,TMA00318,False,False,False,none
ejpppkgp-1,TMA00318,False,False,False,none
ekaajinn-1,TMA00318,False,False,False,none
ekagkfli-1,TMA00318,False,False,False,none
ekajppkn-1,TMA00318,False,False,False,none
ekamjkkh-1,TMA00318,False,False,False,none
ekbckcef-1,TMA00318,False,False,False,none
ekbjbomo-1,TMA00318,False,False,False,none
ekccjedk-1,TMA00318,False,False,False,none
ekcecogc-1,TMA00318,False,False,False,none
ekcehgap-1,TMA00318,False,False,False,none
ekcffhgp-1,TMA00318,False,False,False,none
ekchhdad-1,TMA00318,False,False,False,none
ekcmddjk-1,TMA00318,False,False,False,none
ekcndhfc-1,TMA00318,False,False,False,none
ekcpfalm-1,TMA00318,False,False,False,none
ekcpidga-1,TMA00318,False,False,False,none
ekdiiflf-1,TMA00318,False,False,False,none
ekdkacnm-1,TMA00318,False,False,False,none
ekehmjbf-1,TMA00318,False,False,False,none
ekeknkoe-1,TMA00318,False,False,False,none
ekemlfan-1,TMA00318,False,False,False,none
ekendlkk-1,TMA00318,False,False,False,none
ekeomdab-1,TMA00318,False,False,False,none
ekfbcgfg-1,TMA00318,False,False,False,none
ekffmpmp-1,TMA00318,False,False,False,none
ekfkgolk-1,TMA00318,False,False,False,none
ekfpppce-1,TMA00318,False,False,False,none
ekgfoejb-1,TMA00318,False,False,False,none
ekgganjn-1,TMA00318,False,False,False,none
ekgjcnpl-1,TMA00318,False,False,False,none
ekgkdlhc-1,TMA00318,False,False,False,none
ekgmfefm-1,TMA00318,False,False,False,none
ekgnodmk-1,TMA00318,False,False,False,none
ekgnpgig-1,TMA00318,False,False,False,none
ekgpdnen-1,TMA00318,False,False,False,none
ekhcclnd-1,TMA00318,False,False,False,none
ekhcpfam-1,TMA00318,False,False,False,none
ekhkgcco-1,TMA00318,False,False,False,none
ekhlpdnm-1,TMA00318,False,False,False,none
ekhncopg-1,TMA00318,False,False,False,none
ekiacche-1,TMA00318,False,False,False,none
ekicccff-1,TMA00318,False,False,False,none
ekigcgmg-1,TMA00318,False,False,False,none
ekiggajf-1,TMA00318,False,False,False,none
ekimomil-1,TMA00318,False,False,False,none
ekiokohc-1,TMA00318,False,False,False,none
ekjdojoj-1,TMA00318,False,False,False,none
ekjkblkd-1,TMA00318,False,False,False,none
ekjnccpi-1,TMA00318,False,False,False,none
ekjppimp-1,TMA00318,False,False,False,none
ekkagljm-1,TMA00318,False,False,False,none
ekkbenma-1,TMA00318,False,False,False,none
ekldhnod-1,TMA00318,False,False,False,none
ekleeoac-1,TMA00318,False,False,False,none
eklhanml-1,TMA00318,False,False,False,none
eklinhcc-1,TMA00318,False,False,False,none
eklpophl-1,TMA00318,False,False,False,none
ekmafgpk-1,TMA00318,False,False,False,none
ekmeclca-1,TMA00318,False,False,False,none
ekmhaaho-1,TMA00318,False,False,False,none
ekmmaebo-1,TMA00318,False,False,False,none
eknecpbe-1,TMA00318,False,False,False,none
eknjdnpe-1,TMA00318,False,False,False,none
eknkpeho-1,TMA00318,False,False,False,none
eknnngbg-1,TMA00318,False,False,False,none
eknpbmep-1,TMA00318,False,False,False,none
ekobeppn-1,TMA00318,False,False,False,none
ekocpkoj-1,TMA00318,False,False,False,none
ekodonid-1,TMA00318,False,False,False,none
ekoeohlf-1,TMA00318,False,False,False,none
ekomhhmj-1,TMA00318,False,False,False,none
ekomogma-1,TMA00318,False,False,False,none
ekoofjgm-1,TMA00318,False,False,False,none
ekpfbpgd-1,TMA00318,False,False,False,none
ekpgkkfn-1,TMA00318,False,False,False,none
ekphajkm-1,TMA00318,False,False,False,none
ekphlhcp-1,TMA00318,False,False,False,none
ekpkglhm-1,TMA00318,False,False,False,none
ekpkjolm-1,TMA00318,False,False,False,none
ekpldbca-1,TMA00318,False,False,False,none
ekpmaabo-1,TMA00318,False,False,False,none
elaapdgl-1,TMA00318,False,False,False,none
elabpppb-1,TMA00318,False,False,False,none
elagffpm-1,TMA00318,False,False,False,none
elaianbd-1,TMA00318,False,False,False,none
elailjii-1,TMA00318,False,False,False,none
elakohop-1,TMA00318,False,False,False,none
elallaho-1,TMA00318,False,False,False,none
elamcboj-1,TMA00318,False,False,False,none
elamdocd-1,TMA00318,False,False,False,none
elaooego-1,TMA00318,False,False,False,none
elbecpgm-1,TMA00318,False,False,False,none
elbfchhk-1,TMA00318,False,False,False,none
elbfidae-1,TMA00318,False,False,False,none
elbidhjp-1,TMA00318,False,False,False,none
elbnapba-1,TMA00318,False,False,False,none
elbncpnp-1,TMA00318,False,False,False,none
elboadpe-1,TMA00318,False,False,False,none
elcdbaal-1,TMA00318,False,False,False,none
elcgcmad-1,TMA00318,False,False,False,none
elcgflpc-1,TMA00318,False,False,False,none
elckkhjo-1,TMA00318,False,False,False,none
elckmpbe-1,TMA00318,False,False,False,none
eldaodkh-1,TMA00318,False,False,False,none
eldjhpem-1,TMA00318,False,False,False,none
eldkeeja-1,TMA00318,False,False,False,none
eldlfiii-1,TMA00318,False,False,False,none
eldpgbpk-1,TMA00318,False,False,False,none
elebmimf-1,TMA00318,False,False,False,none
eleedlmg-1,TMA00318,False,False,False,none
eleeeill-1,TMA00318,False,False,False,none
eleicpgc-1,TMA00318,False,False,False,none
elejjhhg-1,TMA00318,False,False,False,none
elejjmfg-1,TMA00318,False,False,False,none
elemclke-1,TMA00318,False,False,False,none
elepbibd-1,TMA00318,False,False,False,none
elfbipdp-1,TMA00318,False,False,False,none
elgggidi-1,TMA00318,False,False,False,none
elhgoonn-1,TMA00318,False,False,False,none
elhhnmhm-1,TMA00318,False,False,False,none
elhjmpjf-1,TMA00318,False,False,False,none
elhkgfea-1,TMA00318,False,False,False,none
elicplfo-1,TMA00318,False,False,False,none
elidhkne-1,TMA00318,False,False,False,none
elidjkck-1,TMA00318,False,False,False,none
elifacok-1,TMA00318,False,False,False,none
elifhkap-1,TMA00318,False,False,False,none
eliimjff-1,TMA00318,False,False,False,none
eljcnhng-1,TMA00318,False,False,False,none
eljdljdd-1,TMA00318,False,False,False,none
eljfaijh-1,TMA00318,False,False,False,none
eljoebpc-1,TMA00318,False,False,False,none
elkajmbm-1,TMA00318,False,False,False,none
elkakeap-1,TMA00318,False,False,False,none
elkhlnab-1,TMA00318,False,False,False,none
elkjgckc-1,TMA00318,False,False,False,none
ellleegm-1,TMA00318,False,False,False,none
elllgjph-1,TMA00318,False,False,False,none
ellncnih-1,TMA00318,False,False,False,none
ellpkhol-1,TMA00318,False,False,False,none
elmbleog-1,TMA00318,False,False,False,none
elmcaaed-1,TMA00318,False,False,False,none
elmdabef-1,TMA00318,False,False,False,none
elmliojk-1,TMA00318,False,False,False,none
elmomnjc-1,TMA00318,False,False,False,none
elnbnldf-1,TMA00318,False,False,False,none
elndlgme-1,TMA00318,False,False,False,none
elnfplke-1,TMA00318,False,False,False,none
elnnillk-1,TMA00318,False,False,False,none
elnpfmbk-1,TMA00318,False,False,False,none
elocjoab-1,TMA00318,False,False,False,none
eloejmad-1,TMA00318,False,False,False,none
eloghgjd-1,TMA00318,False,False,False,none
eloibafb-1,TMA00318,False,False,False,none
elojcgaa-1,TMA00318,False,False,False,none
elongcfo-1,TMA00318,False,False,False,none
elpbmeoo-1,TMA00318,False,False,False,none
elpfebbb-1,TMA00318,False,False,False,none
elpjdenc-1,TMA00318,False,False,False,none
elpljaab-1,TMA00318,False,False,False,none
elpnkaak-1,TMA00318,False,False,False,none
emaccndf-1,TMA00318,False,False,False,none
emacplel-1,TMA00318,False,False,False,none
emajnamc-1,TMA00318,False,False,False,none
emajoeck-1,TMA00318,False,False,False,none
emaldenh-1,TMA00318,False,False,False,none
emamidob-1,TMA00318,False,False,False,none
emanbgnm-1,TMA00318,False,False,False,none
emanjckp-1,TMA00318,False,False,False,none
embajadf-1,TMA00318,False,False,False,none
embalhae-1,TMA00318,False,False,False,none
embbceca-1,TMA00318,False,False,False,none
embfaphl-1,TMA00318,False,False,False,none
embfdhfm-1,TMA00318,False,False,False,none
embfnfmf-1,TMA00318,False,False,False,none
embhneoh-1,TMA00318,False,False,False,none
embjcdop-1,TMA00318,False,False,False,none
embnekpc-1,TMA00318,False,False,False,none
embonbni-1,TMA00318,False,False,False,none
emckmeme-1,TMA00318,False,False,False,none
emclflhn-1,TMA00318,False,False,False,none
emcodeca-1,TMA00318,False,False,False,none
emdcjhmc-1,TMA00318,False,False,False,none
emdeeijd-1,TMA00318,False,False,False,none
emdhfpdk-1,TMA00318,False,False,False,none
emdndiab-1,TMA00318,False,False,False,none
emeaikgc-1,TMA00318,False,False,False,none
emebjodg-1,TMA00318,False,False,False,none
emfejijl-1,TMA00318,False,False,False,none
emfikmbl-1,TMA00318,False,False,False,none
emflhdkl-1,TMA00318,False,False,False,none
emfmjihj-1,TMA00318,False,False,False,none
emgadjfl-1,TMA00318,False,False,False,none
emgboobf-1,TMA00318,False,False,False,none
emgcabbo-1,TMA00318,False,False,False,none
emgheeol-1,TMA00318,False,False,False,none
emgmmfje-1,TMA00318,False,False,False,none
emgpoiok-1,TMA00318,False,False,False,none
emhahaeg-1,TMA00318,False,False,False,none
emhbcmcf-1,TMA00318,False,False,False,none
emhengnf-1,TMA00318,False,False,False,none
emhfccjn-1,TMA00318,False,False,False,none
emhladlf-1,TMA00318,False,False,False,none
emhnabfc-1,TMA00318,False,False,False,none
emidmbba-1,TMA00318,False,False,False,none
emiialai-1,TMA00318,False,False,False,none
emiichdn-1,TMA00318,False,False,False,none
emikefkg-1,TMA00318,False,False,False,none
emikmfhk-1,TMA00318,False,False,False,none
emipmaif-1,TMA00318,False,False,False,none
emjcfepi-1,TMA00318,False,False,False,none
emjcjgef-1,TMA00318,False,False,False,none
emjlkkph-1,TMA00318,False,False,False,none
emjphilj-1,TMA00318,False,False,False,none
emkdgjlc-1,TMA00318,False,False,False,none
emkgfpek-1,TMA00318,False,False,False,none
emkkipag-1,TMA00318,False,False,False,none
emkpcnpg-1,TMA00318,False,False,False,none
emllmcfk-1,TMA00318,False,False,False,none
emmcachg-1,TMA00318,False,False,False,none
emmfgngj-1,TMA00318,False,False,False,none
emmiglci-1,TMA00318,False,False,False,none
emnblhpm-1,TMA00318,False,False,False,none
emndenge-1,TMA00318,False,False,False,none
emnpdagg-1,TMA00318,False,False,False,none
emojeppb-1,TMA00318,False,False,False,none
emphabhn-1,TMA00318,False,False,False,none
empkomjk-1,TMA00318,False,False,False,none
empocndp-1,TMA00318,False,False,False,none
emppnbco-1,TMA00318,False,False,False,none
enaajmgg-1,TMA00318,False,False,False,none
enadockm-1,TMA00318,False,False,False,none
enahkcll-1,TMA00318,False,False,False,none
enaighje-1,TMA00318,False,False,False,none
enalpaeo-1,TMA00318,False,False,False,none
enamdmcp-1,TMA00318,False,False,False,none
enamlnij-1,TMA00318,False,False,False,none
enanefgm-1,TMA00318,False,False,False,none
enbgihdl-1,TMA00318,False,False,False,none
enbibdjn-1,TMA00318,False,False,False,none
enbinhnb-1,TMA00318,False,False,False,none
encceepn-1,TMA00318,False,False,False,none
enccmofd-1,TMA00318,False,False,False,none
encdlfcg-1,TMA00318,False,False,False,none
encecnkf-1,TMA00318,False,False,False,none
encfocep-1,TMA00318,False,False,False,none
endcaefn-1,TMA00318,False,False,False,none
endcameh-1,TMA00318,False,False,False,none
endggnjh-1,TMA00318,False,False,False,none
endgicma-1,TMA00318,False,False,False,none
eneabcpj-1,TMA00318,False,False,False,none
enefamgj-1,TMA00318,False,False,False,none
enfcfgdf-1,TMA00318,False,False,False,none
enffmceg-1,TMA00318,False,False,False,none
engekfab-1,TMA00318,False,False,False,none
enghbeie-1,TMA00318,False,False,False,none
enginpai-1,TMA00318,False,False,False,none
engjndik-1,TMA00318,False,False,False,none
engmgckh-1,TMA00318,False,False,False,none
engogfno-1,TMA00318,False,False,False,none
enhihdjb-1,TMA00318,False,False,False,none
enhkofaf-1,TMA00318,False,False,False,none
enhncdnc-1,TMA00318,False,False,False,none
enhoplcl-1,TMA00318,False,False,False,none
enicihoc-1,TMA00318,False,False,False,none
enidkgbm-1,TMA00318,False,True,False,dTomato_Seq2_hi
enifklid-1,TMA00318,False,True,False,dTomato_Seq2_hi
enigdndi-1,TMA00318,False,False,False,none
enijjnno-1,TMA00318,False,False,False,none
enincpol-1,TMA00318,False,False,False,none
eninjjed-1,TMA00318,False,False,False,none
enjaeded-1,TMA00318,False,False,False,none
